CookerStat, GenerateAssetRegistry=0.022419, Initialize=0.115685, RunGuid=RunID682FCD2B4EAA843B6B3DFFB3017B1B16
SavePackageTransactionId148EE82A43D68350341AC0839D73FA17_0, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=7.972538, FlushAsyncLoading=0.011068, FlushStreamingFunc=0.066701, BlockTillAllRequestsFinished=0.008024, ResetLoadersForSaveUnMarkAllObjects=1.333691, TagPackageExports=10.514275, BeginCacheForCookedPlatformData=0.003874, SerializeImports=11.692155, GatherLocalizableTextData=31.742920, MarkNames=0.099082, SerializeSummary=0.019647, SerializeNames=0.307754, SerializeGatherableTextData=0.357572, BuildExportMap=0.247143, SortExportsNonSeekfree=2.637494, SortExportsSeekfreeConstructor=0.061441, SortExportsSeekfreeInner=14.231950, SortExportsSeekfree=0.004705, BuildDependencyMap=0.180170, SerializeImportMap=0.022974, SerializeExportMap=0.105165, SerializeDependencyMap=0.038192, SerializeStringAssetReferenceMap=0.003319, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.206586, SerializeExports=19.229353, SerializeBulkData=0.024352, MoveFile=3.780778, UnaccountedTime=1.373269, RunGuid=RunID682FCD2B4EAA843B6B3DFFB3017B1B16
SavePackageTransactionId148EE82A43D68350341AC0839D73FA17_113, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/WoaLSaveGame.uasset, AutoPackageBackupDelegate=5.715866, FlushAsyncLoading=0.005532, FlushStreamingFunc=0.119008, BlockTillAllRequestsFinished=0.007194, ResetLoadersForSaveUnMarkAllObjects=0.260152, TagPackageExports=0.200648, BeginCacheForCookedPlatformData=0.001937, SerializeImports=0.726767, GatherLocalizableTextData=0.160795, MarkNames=0.008855, SerializeSummary=0.012178, SerializeNames=0.047881, SerializeGatherableTextData=0.006087, BuildExportMap=0.033211, SortExportsNonSeekfree=0.026014, SortExportsSeekfreeConstructor=0.049263, SortExportsSeekfreeInner=0.306647, SortExportsSeekfree=0.002768, BuildDependencyMap=0.010241, SerializeImportMap=0.006367, SerializeExportMap=0.006918, SerializeDependencyMap=0.001661, SerializeStringAssetReferenceMap=0.001106, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.216980, SerializeExports=0.466887, SerializeBulkData=0.004429, MoveFile=27.168404, UnaccountedTime=1.813866, RunGuid=RunID682FCD2B4EAA843B6B3DFFB3017B1B16
SavePackageTransactionId148EE82A43D68350341AC0839D73FA17_114, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/WoaLSaveGame.uasset, AutoPackageBackupDelegate=5.766511, FlushAsyncLoading=0.006087, FlushStreamingFunc=0.071678, BlockTillAllRequestsFinished=0.004984, ResetLoadersForSaveUnMarkAllObjects=0.244651, TagPackageExports=0.225004, BeginCacheForCookedPlatformData=0.002213, SerializeImports=0.834700, GatherLocalizableTextData=0.174634, MarkNames=0.016604, SerializeSummary=0.010516, SerializeNames=0.046495, SerializeGatherableTextData=0.006642, BuildExportMap=0.033490, SortExportsNonSeekfree=0.026844, SortExportsSeekfreeConstructor=0.049539, SortExportsSeekfreeInner=0.334322, SortExportsSeekfree=0.002768, BuildDependencyMap=0.010241, SerializeImportMap=0.006642, SerializeExportMap=0.006922, SerializeDependencyMap=0.082195, SerializeStringAssetReferenceMap=0.003599, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.131182, SerializeExports=0.533864, SerializeBulkData=0.004150, MoveFile=3.447007, UnaccountedTime=1.176216, RunGuid=RunID682FCD2B4EAA843B6B3DFFB3017B1B16
SavePackageTransactionId148EE82A43D68350341AC0839D73FA17_115, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/WoaLSaveGame.uasset, AutoPackageBackupDelegate=6.576300, FlushAsyncLoading=0.006642, FlushStreamingFunc=0.070021, BlockTillAllRequestsFinished=0.005532, ResetLoadersForSaveUnMarkAllObjects=0.246316, TagPackageExports=0.229985, BeginCacheForCookedPlatformData=0.001937, SerializeImports=0.708774, GatherLocalizableTextData=0.173803, MarkNames=0.008859, SerializeSummary=0.010516, SerializeNames=0.049539, SerializeGatherableTextData=0.007194, BuildExportMap=0.033211, SortExportsNonSeekfree=0.026293, SortExportsSeekfreeConstructor=0.048432, SortExportsSeekfreeInner=0.327405, SortExportsSeekfree=0.002488, BuildDependencyMap=0.010241, SerializeImportMap=0.006367, SerializeExportMap=0.007194, SerializeDependencyMap=0.075556, SerializeStringAssetReferenceMap=0.003599, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.133671, SerializeExports=0.540510, SerializeBulkData=0.004426, MoveFile=3.476899, UnaccountedTime=1.236826, RunGuid=RunID682FCD2B4EAA843B6B3DFFB3017B1B16
SavePackageTransactionId148EE82A43D68350341AC0839D73FA17_116, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/WoaLSaveGame.uasset, AutoPackageBackupDelegate=5.663280, FlushAsyncLoading=0.005811, FlushStreamingFunc=0.100464, BlockTillAllRequestsFinished=0.006642, ResetLoadersForSaveUnMarkAllObjects=0.265412, TagPackageExports=0.220023, BeginCacheForCookedPlatformData=0.002213, SerializeImports=0.774920, GatherLocalizableTextData=0.170205, MarkNames=0.008028, SerializeSummary=0.011623, SerializeNames=0.043176, SerializeGatherableTextData=0.006642, BuildExportMap=0.027675, SortExportsNonSeekfree=0.022139, SortExportsSeekfreeConstructor=0.060055, SortExportsSeekfreeInner=0.329897, SortExportsSeekfree=0.002764, BuildDependencyMap=0.009134, SerializeImportMap=0.006367, SerializeExportMap=0.006642, SerializeDependencyMap=0.001386, SerializeStringAssetReferenceMap=0.001382, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.210889, SerializeExports=0.525564, SerializeBulkData=0.004426, MoveFile=3.523395, UnaccountedTime=1.194205, RunGuid=RunID682FCD2B4EAA843B6B3DFFB3017B1B16
SavePackageTransactionId148EE82A43D68350341AC0839D73FA17_117, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/WoaLSaveGame.uasset, AutoPackageBackupDelegate=5.738832, FlushAsyncLoading=0.005811, FlushStreamingFunc=0.095204, BlockTillAllRequestsFinished=0.005536, ResetLoadersForSaveUnMarkAllObjects=0.239119, TagPackageExports=0.240777, BeginCacheForCookedPlatformData=0.002217, SerializeImports=0.751670, GatherLocalizableTextData=0.176571, MarkNames=0.007473, SerializeSummary=0.010792, SerializeNames=0.040133, SerializeGatherableTextData=0.006363, BuildExportMap=0.026293, SortExportsNonSeekfree=0.020202, SortExportsSeekfreeConstructor=0.063654, SortExportsSeekfreeInner=0.344839, SortExportsSeekfree=0.002492, BuildDependencyMap=0.008855, SerializeImportMap=0.006642, SerializeExportMap=0.006363, SerializeDependencyMap=0.001382, SerializeStringAssetReferenceMap=0.001110, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.215039, SerializeExports=0.560708, SerializeBulkData=0.004154, MoveFile=4.025154, UnaccountedTime=0.117347, RunGuid=RunID682FCD2B4EAA843B6B3DFFB3017B1B16
SavePackageTransactionId148EE82A43D68350341AC0839D73FA17_118, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=11.290855, FlushAsyncLoading=0.013564, FlushStreamingFunc=0.073891, BlockTillAllRequestsFinished=0.007749, ResetLoadersForSaveUnMarkAllObjects=0.269011, TagPackageExports=26.318207, BeginCacheForCookedPlatformData=0.004981, SerializeImports=28.160299, GatherLocalizableTextData=14.216732, MarkNames=0.099078, SerializeSummary=0.016332, SerializeNames=0.108764, SerializeGatherableTextData=0.215318, BuildExportMap=0.179060, SortExportsNonSeekfree=3.080308, SortExportsSeekfreeConstructor=0.065867, SortExportsSeekfreeInner=27.687878, SortExportsSeekfree=0.006367, BuildDependencyMap=0.160240, SerializeImportMap=0.013560, SerializeExportMap=0.090778, SerializeDependencyMap=0.021312, SerializeStringAssetReferenceMap=0.002768, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.303447, SerializeExports=35.074799, SerializeBulkData=0.010516, MoveFile=4.873689, UnaccountedTime=1.721427, RunGuid=RunID682FCD2B4EAA843B6B3DFFB3017B1B16
SavePackageTransactionId148EE82A43D68350341AC0839D73FA17_119, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=5.824074, FlushAsyncLoading=0.006363, FlushStreamingFunc=0.073895, BlockTillAllRequestsFinished=0.006367, ResetLoadersForSaveUnMarkAllObjects=0.254061, TagPackageExports=26.118662, BeginCacheForCookedPlatformData=0.004984, SerializeImports=28.708555, GatherLocalizableTextData=13.941083, MarkNames=0.122327, SerializeSummary=0.017159, SerializeNames=0.119280, SerializeGatherableTextData=0.234138, BuildExportMap=0.184044, SortExportsNonSeekfree=3.010839, SortExportsSeekfreeConstructor=0.062823, SortExportsSeekfreeInner=26.497267, SortExportsSeekfree=0.008028, BuildDependencyMap=0.179339, SerializeImportMap=0.016328, SerializeExportMap=0.092160, SerializeDependencyMap=0.022139, SerializeStringAssetReferenceMap=0.002768, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.690911, SerializeExports=34.511875, SerializeBulkData=0.011068, MoveFile=4.375528, UnaccountedTime=1.334246, RunGuid=RunID682FCD2B4EAA843B6B3DFFB3017B1B16
SavePackageTransactionId148EE82A43D68350341AC0839D73FA17_120, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=5.816881, FlushAsyncLoading=0.005811, FlushStreamingFunc=0.123985, BlockTillAllRequestsFinished=0.006922, ResetLoadersForSaveUnMarkAllObjects=0.279799, TagPackageExports=26.741646, BeginCacheForCookedPlatformData=0.005260, SerializeImports=29.310503, GatherLocalizableTextData=14.361751, MarkNames=0.122603, SerializeSummary=0.016332, SerializeNames=0.108212, SerializeGatherableTextData=0.223063, BuildExportMap=0.211444, SortExportsNonSeekfree=3.282614, SortExportsSeekfreeConstructor=0.066422, SortExportsSeekfreeInner=27.461216, SortExportsSeekfree=0.006642, BuildDependencyMap=0.175741, SerializeImportMap=0.015222, SerializeExportMap=0.091329, SerializeDependencyMap=0.021033, SerializeStringAssetReferenceMap=0.002213, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.511572, SerializeExports=35.217049, SerializeBulkData=0.010241, MoveFile=30.956100, UnaccountedTime=1.433879, RunGuid=RunID682FCD2B4EAA843B6B3DFFB3017B1B16
SavePackageTransactionId148EE82A43D68350341AC0839D73FA17_121, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=6.157842, FlushAsyncLoading=0.006367, FlushStreamingFunc=0.086349, BlockTillAllRequestsFinished=0.007473, ResetLoadersForSaveUnMarkAllObjects=0.258490, TagPackageExports=27.054102, BeginCacheForCookedPlatformData=0.005536, SerializeImports=30.088194, GatherLocalizableTextData=14.389980, MarkNames=0.097971, SerializeSummary=0.018820, SerializeNames=0.094648, SerializeGatherableTextData=0.225004, BuildExportMap=0.132844, SortExportsNonSeekfree=2.985656, SortExportsSeekfreeConstructor=0.063930, SortExportsSeekfreeInner=27.558632, SortExportsSeekfree=0.017989, BuildDependencyMap=0.132844, SerializeImportMap=0.013005, SerializeExportMap=0.089392, SerializeDependencyMap=0.020757, SerializeStringAssetReferenceMap=0.002488, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.256956, SerializeExports=34.948318, SerializeBulkData=0.010796, MoveFile=4.248500, UnaccountedTime=1.281105, RunGuid=RunID682FCD2B4EAA843B6B3DFFB3017B1B16
SavePackageTransactionId148EE82A43D68350341AC0839D73FA17_122, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=5.788099, FlushAsyncLoading=0.005811, FlushStreamingFunc=0.106826, BlockTillAllRequestsFinished=0.006642, ResetLoadersForSaveUnMarkAllObjects=0.296686, TagPackageExports=27.279385, BeginCacheForCookedPlatformData=0.005256, SerializeImports=29.237442, GatherLocalizableTextData=14.099936, MarkNames=0.094652, SerializeSummary=0.015497, SerializeNames=0.092439, SerializeGatherableTextData=0.216976, BuildExportMap=0.133675, SortExportsNonSeekfree=3.037684, SortExportsSeekfreeConstructor=0.063654, SortExportsSeekfreeInner=25.733974, SortExportsSeekfree=0.007197, BuildDependencyMap=0.249911, SerializeImportMap=0.012733, SerializeExportMap=0.090498, SerializeDependencyMap=0.023801, SerializeStringAssetReferenceMap=0.003319, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.268579, SerializeExports=33.661678, SerializeBulkData=0.010237, MoveFile=4.574239, UnaccountedTime=1.399007, RunGuid=RunID682FCD2B4EAA843B6B3DFFB3017B1B16
SavePackageTransactionId148EE82A43D68350341AC0839D73FA17_123, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=5.814113, FlushAsyncLoading=0.006087, FlushStreamingFunc=0.116516, BlockTillAllRequestsFinished=0.006367, ResetLoadersForSaveUnMarkAllObjects=0.266515, TagPackageExports=27.451250, BeginCacheForCookedPlatformData=0.005260, SerializeImports=28.081699, GatherLocalizableTextData=14.627438, MarkNames=0.113748, SerializeSummary=0.021033, SerializeNames=0.120666, SerializeGatherableTextData=0.218362, BuildExportMap=0.185981, SortExportsNonSeekfree=3.478005, SortExportsSeekfreeConstructor=0.081088, SortExportsSeekfreeInner=26.660559, SortExportsSeekfree=0.006918, BuildDependencyMap=0.164118, SerializeImportMap=0.013560, SerializeExportMap=0.104059, SerializeDependencyMap=0.022694, SerializeStringAssetReferenceMap=0.002492, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.303172, SerializeExports=36.479618, SerializeBulkData=0.010516, MoveFile=4.812252, UnaccountedTime=1.543753, RunGuid=RunID682FCD2B4EAA843B6B3DFFB3017B1B16
SavePackageTransactionId148EE82A43D68350341AC0839D73FA17_124, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=6.265227, FlushAsyncLoading=0.006363, FlushStreamingFunc=0.082199, BlockTillAllRequestsFinished=0.006918, ResetLoadersForSaveUnMarkAllObjects=0.264857, TagPackageExports=27.657709, BeginCacheForCookedPlatformData=0.005260, SerializeImports=29.853500, GatherLocalizableTextData=15.397653, MarkNames=0.121497, SerializeSummary=0.017989, SerializeNames=0.103228, SerializeGatherableTextData=0.214212, BuildExportMap=0.181276, SortExportsNonSeekfree=3.903933, SortExportsSeekfreeConstructor=0.075001, SortExportsSeekfreeInner=29.389103, SortExportsSeekfree=0.006367, BuildDependencyMap=0.191242, SerializeImportMap=0.014670, SerializeExportMap=0.095204, SerializeDependencyMap=0.032656, SerializeStringAssetReferenceMap=0.002492, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.577163, SerializeExports=37.370495, SerializeBulkData=0.009410, MoveFile=5.651377, UnaccountedTime=1.656391, RunGuid=RunID682FCD2B4EAA843B6B3DFFB3017B1B16
SavePackageTransactionId148EE82A43D68350341AC0839D73FA17_125, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=10.337707, FlushAsyncLoading=0.009410, FlushStreamingFunc=0.060055, BlockTillAllRequestsFinished=0.007197, ResetLoadersForSaveUnMarkAllObjects=0.269007, TagPackageExports=28.495178, BeginCacheForCookedPlatformData=0.007194, SerializeImports=29.467426, GatherLocalizableTextData=15.275881, MarkNames=0.115685, SerializeSummary=0.014942, SerializeNames=0.102401, SerializeGatherableTextData=0.214212, BuildExportMap=0.180166, SortExportsNonSeekfree=3.879305, SortExportsSeekfreeConstructor=0.085518, SortExportsSeekfreeInner=27.597654, SortExportsSeekfree=0.006087, BuildDependencyMap=0.154432, SerializeImportMap=0.017989, SerializeExportMap=0.108488, SerializeDependencyMap=0.022139, SerializeStringAssetReferenceMap=0.002213, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.381220, SerializeExports=37.431107, SerializeBulkData=0.008579, MoveFile=4.482910, UnaccountedTime=1.301035, RunGuid=RunID682FCD2B4EAA843B6B3DFFB3017B1B16
SavePackageTransactionId148EE82A43D68350341AC0839D73FA17_126, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/GameInstances/WoaLGameInstance.uasset, AutoPackageBackupDelegate=9.361029, FlushAsyncLoading=0.007749, FlushStreamingFunc=0.067253, BlockTillAllRequestsFinished=0.007473, ResetLoadersForSaveUnMarkAllObjects=0.257935, TagPackageExports=0.580084, BeginCacheForCookedPlatformData=0.002213, SerializeImports=0.989959, GatherLocalizableTextData=0.294194, MarkNames=0.011347, SerializeSummary=0.011902, SerializeNames=0.055075, SerializeGatherableTextData=0.010516, BuildExportMap=0.037637, SortExportsNonSeekfree=0.047050, SortExportsSeekfreeConstructor=0.050921, SortExportsSeekfreeInner=0.671413, SortExportsSeekfree=0.003047, BuildDependencyMap=0.012454, SerializeImportMap=0.008028, SerializeExportMap=0.008579, SerializeDependencyMap=0.001937, SerializeStringAssetReferenceMap=0.001937, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.183769, SerializeExports=1.159057, SerializeBulkData=0.005536, MoveFile=3.650147, UnaccountedTime=1.806669, RunGuid=RunID682FCD2B4EAA843B6B3DFFB3017B1B16
SavePackageTransactionId148EE82A43D68350341AC0839D73FA17_127, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/GameInstances/WoaLGameInstance.uasset, AutoPackageBackupDelegate=5.575270, FlushAsyncLoading=0.006087, FlushStreamingFunc=0.073064, BlockTillAllRequestsFinished=0.005256, ResetLoadersForSaveUnMarkAllObjects=0.247147, TagPackageExports=0.504252, BeginCacheForCookedPlatformData=0.002488, SerializeImports=1.034521, GatherLocalizableTextData=0.293639, MarkNames=0.011072, SerializeSummary=0.010516, SerializeNames=0.053689, SerializeGatherableTextData=0.009686, BuildExportMap=0.037640, SortExportsNonSeekfree=0.042066, SortExportsSeekfreeConstructor=0.050649, SortExportsSeekfreeInner=0.645395, SortExportsSeekfree=0.003044, BuildDependencyMap=0.012178, SerializeImportMap=0.007473, SerializeExportMap=0.008304, SerializeDependencyMap=0.001658, SerializeStringAssetReferenceMap=0.002217, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.170480, SerializeExports=1.126677, SerializeBulkData=0.004705, MoveFile=3.446456, UnaccountedTime=1.242362, RunGuid=RunID682FCD2B4EAA843B6B3DFFB3017B1B16
SavePackageTransactionId148EE82A43D68350341AC0839D73FA17_128, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/GameInstances/WoaLGameInstance.uasset, AutoPackageBackupDelegate=5.749073, FlushAsyncLoading=0.005260, FlushStreamingFunc=0.066698, BlockTillAllRequestsFinished=0.006367, ResetLoadersForSaveUnMarkAllObjects=0.256553, TagPackageExports=0.540227, BeginCacheForCookedPlatformData=0.002217, SerializeImports=1.052231, GatherLocalizableTextData=0.288934, MarkNames=0.011072, SerializeSummary=0.011344, SerializeNames=0.054248, SerializeGatherableTextData=0.009686, BuildExportMap=0.037361, SortExportsNonSeekfree=0.045940, SortExportsSeekfreeConstructor=0.049818, SortExportsSeekfreeInner=0.643738, SortExportsSeekfree=0.003044, BuildDependencyMap=0.012454, SerializeImportMap=0.007473, SerializeExportMap=0.008579, SerializeDependencyMap=0.001937, SerializeStringAssetReferenceMap=0.001661, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.175186, SerializeExports=1.149375, SerializeBulkData=0.004426, MoveFile=3.942680, UnaccountedTime=1.158781, RunGuid=RunID682FCD2B4EAA843B6B3DFFB3017B1B16
SavePackageTransactionId148EE82A43D68350341AC0839D73FA17_129, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/GameInstances/WoaLGameInstance.uasset, AutoPackageBackupDelegate=6.000646, FlushAsyncLoading=0.004984, FlushStreamingFunc=0.089668, BlockTillAllRequestsFinished=0.004981, ResetLoadersForSaveUnMarkAllObjects=0.236351, TagPackageExports=0.497334, BeginCacheForCookedPlatformData=0.002213, SerializeImports=1.019020, GatherLocalizableTextData=0.291977, MarkNames=0.010516, SerializeSummary=0.010796, SerializeNames=0.069465, SerializeGatherableTextData=0.009961, BuildExportMap=0.038471, SortExportsNonSeekfree=0.040404, SortExportsSeekfreeConstructor=0.049818, SortExportsSeekfreeInner=0.694383, SortExportsSeekfree=0.002768, BuildDependencyMap=0.012178, SerializeImportMap=0.008579, SerializeExportMap=0.007749, SerializeDependencyMap=0.001661, SerializeStringAssetReferenceMap=0.001937, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.182383, SerializeExports=1.162101, SerializeBulkData=0.004705, MoveFile=3.739819, UnaccountedTime=1.208875, RunGuid=RunID682FCD2B4EAA843B6B3DFFB3017B1B16
